,Question Type,Incorrect/Correct,Response Scores,Confidence,Response Source,Participant ID,Question ID
746,AI_or_Human,Correct,1,2.9,Low Accuracy AI,63c0e405027c09642621327f,2_L_Recovery_6
747,AI_or_Human,Incorrect,0,1.7,Low Accuracy AI,615d051e2366aeb051acb734,2_L_Recovery_6
748,AI_or_Human,Incorrect,0,3.9,Low Accuracy AI,6108ab36d796e24e26159f5e,2_L_Recovery_6
749,AI_or_Human,Correct,1,3.8,Low Accuracy AI,5c492c7167b61b000190bfe8,2_L_Recovery_6
750,AI_or_Human,Correct,1,3.0,Low Accuracy AI,5b0ce8bb9663ee00014597fb,2_L_Recovery_6
751,AI_or_Human,Correct,1,5.0,Low Accuracy AI,63cd7b78fff71624a85b294f,2_L_Recovery_6
752,AI_or_Human,Correct,1,4.5,Low Accuracy AI,60883e078fa7828e99acb69a,2_L_Recovery_6
753,AI_or_Human,Correct,1,5.0,Low Accuracy AI,5d4345e9be616d0001f786cd,2_L_Recovery_6
754,AI_or_Human,Correct,1,3.7,Low Accuracy AI,5ee00ba7431cdf357dca02ab,2_L_Recovery_6
755,AI_or_Human,Correct,1,4.5,Low Accuracy AI,5a5e94a7eedc32000142cd08,3_L_Conditions_6
756,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,6310aabfd6cf4e113f799793,3_L_Conditions_6
757,AI_or_Human,Correct,1,4.0,Low Accuracy AI,5f94a8e7fa8c422fc88940b0,3_L_Conditions_6
758,AI_or_Human,Incorrect,0,4.7,Low Accuracy AI,5c0f1cf4f3027300014b606f,3_L_Conditions_6
759,AI_or_Human,Correct,1,4.0,Low Accuracy AI,629e633c82ed7bd84fce0f9a,3_L_Conditions_6
760,AI_or_Human,Correct,1,4.1,Low Accuracy AI,54e32a60fdf99b3eae9de85b,3_L_Conditions_6
761,AI_or_Human,Correct,1,5.0,Low Accuracy AI,5ca6c71383762200151a4a20,3_L_Conditions_6
762,AI_or_Human,Incorrect,0,4.2,Low Accuracy AI,615dbec57d764bf5ab0a56e5,3_L_Conditions_6
763,AI_or_Human,Incorrect,0,3.7,Low Accuracy AI,5d4345e9be616d0001f786cd,3_L_Conditions_6
764,AI_or_Human,Correct,1,4.0,Low Accuracy AI,614e7595b135a4c4656cf557,3_L_Diagnostics_6
765,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,57b560e4a18afd00013e0579,3_L_Diagnostics_6
766,AI_or_Human,Correct,1,3.1,Low Accuracy AI,62a13f4b85d80af5340feff5,3_L_Diagnostics_6
767,AI_or_Human,Correct,1,3.0,Low Accuracy AI,5bd6656a669ee1000145304a,3_L_Diagnostics_6
768,AI_or_Human,Correct,1,2.4,Low Accuracy AI,5bdbf2d92562330001b8d056,3_L_Diagnostics_6
769,AI_or_Human,Incorrect,0,3.7,Low Accuracy AI,61141ef53317a3f90b098b66,3_L_Diagnostics_6
770,AI_or_Human,Incorrect,0,4.1,Low Accuracy AI,629e633c82ed7bd84fce0f9a,3_L_Diagnostics_6
771,AI_or_Human,Incorrect,0,2.9,Low Accuracy AI,62d353684494ab8119aa42d8,3_L_Diagnostics_6
772,AI_or_Human,Correct,1,5.0,Low Accuracy AI,60fcdd362d1a5e0d012b91f0,3_L_Diagnostics_6
773,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,5d5606cd4171ec00182e2b15,3_L_Diagnostics_6
774,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,5ca6c71383762200151a4a20,3_L_Diagnostics_6
775,AI_or_Human,Correct,1,2.5,Low Accuracy AI,60368a80844cd3d1a83d0123,3_L_Diagnostics_6
776,AI_or_Human,Correct,1,5.0,Low Accuracy AI,6234bc51939438b05a4adfb9,3_L_Diagnostics_6
777,AI_or_Human,Correct,1,4.2,Low Accuracy AI,57d6b1718e00270001b430cc,3_L_Diagnostics_6
778,AI_or_Human,Correct,1,3.9,Low Accuracy AI,5ee00ba7431cdf357dca02ab,3_L_Diagnostics_6
779,AI_or_Human,Correct,1,4.1,Low Accuracy AI,61003424913c5bc34653feb1,3_L_Diagnostics_6
780,AI_or_Human,Incorrect,0,4.1,Low Accuracy AI,60debc4045d5ce331ba7647c,3_L_Medications_6
781,AI_or_Human,Correct,1,4.2,Low Accuracy AI,60fd703323341ff48a496d12,3_L_Medications_6
782,AI_or_Human,Correct,1,5.0,Low Accuracy AI,62a13f4b85d80af5340feff5,3_L_Medications_6
783,AI_or_Human,Correct,1,4.8,Low Accuracy AI,60bc4ab6673a043c66657cd5,3_L_Medications_6
784,AI_or_Human,Correct,1,3.5,Low Accuracy AI,61168a8a8f1af03dd4032af4,3_L_Medications_6
785,AI_or_Human,Correct,1,4.1,Low Accuracy AI,5c0f1cf4f3027300014b606f,3_L_Medications_6
786,AI_or_Human,Correct,1,4.1,Low Accuracy AI,55afe01bfdf99b4ba8045bea,3_L_Medications_6
787,AI_or_Human,Correct,1,4.9,Low Accuracy AI,5cc22481f6ef910019e5120f,3_L_Medications_6
788,AI_or_Human,Correct,1,4.1,Low Accuracy AI,6310f7cc10a0cd8f6156091f,3_L_Medications_6
789,AI_or_Human,Correct,1,4.8,Low Accuracy AI,6132cc931d18eb3ce734accf,3_L_Medications_6
790,AI_or_Human,Correct,1,4.1,Low Accuracy AI,62728c148af5805feea46dc8,3_L_Medications_6
791,AI_or_Human,Correct,1,5.0,Low Accuracy AI,60fcdd362d1a5e0d012b91f0,3_L_Medications_6
792,AI_or_Human,Correct,1,3.6,Low Accuracy AI,615d051e2366aeb051acb734,3_L_Medications_6
793,AI_or_Human,Correct,1,4.5,Low Accuracy AI,63d5528c99d44c28a0f4040e,3_L_Medications_6
794,AI_or_Human,Correct,1,3.3,Low Accuracy AI,614ca018863895a0b6724719,3_L_Medications_6
795,AI_or_Human,Correct,1,4.0,Low Accuracy AI,5b0ce8bb9663ee00014597fb,3_L_Medications_6
796,AI_or_Human,Correct,1,4.3,Low Accuracy AI,60883e078fa7828e99acb69a,3_L_Medications_6
797,AI_or_Human,Correct,1,4.5,Low Accuracy AI,5c40134b1580e900012320ab,3_L_Medications_6
798,AI_or_Human,Correct,1,3.9,Low Accuracy AI,5ee00ba7431cdf357dca02ab,3_L_Medications_6
799,AI_or_Human,Correct,1,3.5,Low Accuracy AI,5cc22481f6ef910019e5120f,3_L_Preventative_6
800,AI_or_Human,Incorrect,0,4.2,Low Accuracy AI,6132cc931d18eb3ce734accf,3_L_Preventative_6
801,AI_or_Human,Incorrect,0,4.2,Low Accuracy AI,62728c148af5805feea46dc8,3_L_Preventative_6
802,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,5db06709e8d5b50019c3bd88,3_L_Preventative_6
803,AI_or_Human,Incorrect,0,3.9,Low Accuracy AI,5b5a822e1ad8270001c4f28d,3_L_Preventative_6
804,AI_or_Human,Correct,1,2.5,Low Accuracy AI,60368a80844cd3d1a83d0123,3_L_Preventative_6
805,AI_or_Human,Correct,1,3.0,Low Accuracy AI,5c113ae4b7fb2f00011a6b7e,3_L_Preventative_6
806,AI_or_Human,Incorrect,0,4.1,Low Accuracy AI,5cba534ff7b6150017add408,3_L_Preventative_6
807,AI_or_Human,Incorrect,0,3.0,Low Accuracy AI,5d9ae3ff9d2a700014869bcb,3_L_Preventative_6
808,AI_or_Human,Correct,1,4.1,Low Accuracy AI,5e8a3f722cea2006283e0e45,3_L_Procedures_6
809,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,629e633c82ed7bd84fce0f9a,3_L_Procedures_6
810,AI_or_Human,Incorrect,0,4.5,Low Accuracy AI,5a1f27b8fe645f0001ea0c9e,3_L_Procedures_6
811,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,5d85150104ad7f00180935d1,3_L_Procedures_6
812,AI_or_Human,Incorrect,0,4.1,Low Accuracy AI,612fcbbd5386d9edb42da147,3_L_Procedures_6
813,AI_or_Human,Correct,1,3.2,Low Accuracy AI,6310f7cc10a0cd8f6156091f,3_L_Procedures_6
814,AI_or_Human,Incorrect,0,4.1,Low Accuracy AI,6132cc931d18eb3ce734accf,3_L_Procedures_6
815,AI_or_Human,Correct,1,3.6,Low Accuracy AI,61097e0464a4a922602d495b,3_L_Procedures_6
816,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,62fbdda6e4b5a034b71296f8,3_L_Procedures_6
817,AI_or_Human,Incorrect,0,4.9,Low Accuracy AI,5cba534ff7b6150017add408,3_L_Procedures_6
818,AI_or_Human,Incorrect,0,4.5,Low Accuracy AI,57b560e4a18afd00013e0579,3_L_Recovery_6
819,AI_or_Human,Incorrect,0,2.0,Low Accuracy AI,627ac48d922ee827a0d8de84,3_L_Recovery_6
820,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,5f94a8e7fa8c422fc88940b0,3_L_Recovery_6
821,AI_or_Human,Incorrect,0,4.7,Low Accuracy AI,61168a8a8f1af03dd4032af4,3_L_Recovery_6
822,AI_or_Human,Correct,1,3.8,Low Accuracy AI,581b738a930a280001062c6a,3_L_Recovery_6
823,AI_or_Human,Correct,1,4.0,Low Accuracy AI,5a1f27b8fe645f0001ea0c9e,3_L_Recovery_6
824,AI_or_Human,Incorrect,0,3.3,Low Accuracy AI,6310f7cc10a0cd8f6156091f,3_L_Recovery_6
825,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,5ea9d795dec14d13eb7af3d9,3_L_Recovery_6
826,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,5ef32f0aeb0c9103d56a8558,3_L_Recovery_6
827,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,5ef00061e45c1f1988455df5,3_L_Recovery_6
828,AI_or_Human,Correct,1,4.0,Low Accuracy AI,5d5606cd4171ec00182e2b15,3_L_Recovery_6
829,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,5ca6c71383762200151a4a20,3_L_Recovery_6
830,AI_or_Human,Incorrect,0,3.4,Low Accuracy AI,61097e0464a4a922602d495b,3_L_Recovery_6
831,AI_or_Human,Incorrect,0,4.1,Low Accuracy AI,6151c6e6fe892583908fc36f,3_L_Recovery_6
832,AI_or_Human,Correct,1,2.9,Low Accuracy AI,5d41e832b0ca7200169d857e,3_L_Recovery_6
833,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,62786f21e2cc1d6adeea0a79,4_L_Conditions_6
834,AI_or_Human,Correct,1,4.0,Low Accuracy AI,6053bbcd2405c3c785ed202c,4_L_Conditions_6
835,AI_or_Human,Correct,1,5.0,Low Accuracy AI,6060a822ebad58844bb482f1,4_L_Conditions_6
836,AI_or_Human,Incorrect,0,4.5,Low Accuracy AI,60bc4ab6673a043c66657cd5,4_L_Conditions_6
837,AI_or_Human,Correct,1,2.3,Low Accuracy AI,61452f580953ba50efed1036,4_L_Conditions_6
838,AI_or_Human,Correct,1,4.0,Low Accuracy AI,5efc93cee5498304e29af363,4_L_Conditions_6
839,AI_or_Human,Correct,1,4.6,Low Accuracy AI,60674e08ad872b4cd378a9df,4_L_Conditions_6
840,AI_or_Human,Correct,1,4.4,Low Accuracy AI,5f7e4fbc36d39211c80599fe,4_L_Conditions_6
841,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,5d5606cd4171ec00182e2b15,4_L_Conditions_6
842,AI_or_Human,Incorrect,0,4.2,Low Accuracy AI,6151c6e6fe892583908fc36f,4_L_Conditions_6
843,AI_or_Human,Correct,1,2.4,Low Accuracy AI,60b4a8a01d08a9bfb5f1e408,4_L_Conditions_6
844,AI_or_Human,Correct,1,4.5,Low Accuracy AI,61158ba946af0dc7c3a6c5fd,4_L_Conditions_6
845,AI_or_Human,Incorrect,0,4.2,Low Accuracy AI,614ca018863895a0b6724719,4_L_Conditions_6
846,AI_or_Human,Correct,1,4.0,Low Accuracy AI,5b0ce8bb9663ee00014597fb,4_L_Conditions_6
847,AI_or_Human,Correct,1,5.0,Low Accuracy AI,57d6b1718e00270001b430cc,4_L_Conditions_6
848,AI_or_Human,Correct,1,5.0,Low Accuracy AI,5cae4ab76818400015d4e4ef,4_L_Conditions_6
849,AI_or_Human,Correct,1,4.0,Low Accuracy AI,60b7e08463067cb8330e0d8d,4_L_Diagnostics_6
850,AI_or_Human,Incorrect,0,4.6,Low Accuracy AI,62e04413fd91f451e42d558d,4_L_Diagnostics_6
851,AI_or_Human,Correct,1,4.6,Low Accuracy AI,60bc4ab6673a043c66657cd5,4_L_Diagnostics_6
852,AI_or_Human,Incorrect,0,4.1,Low Accuracy AI,61168a8a8f1af03dd4032af4,4_L_Diagnostics_6
853,AI_or_Human,Incorrect,0,1.9,Low Accuracy AI,5e8a3f722cea2006283e0e45,4_L_Diagnostics_6
854,AI_or_Human,Incorrect,0,2.7,Low Accuracy AI,5cc22481f6ef910019e5120f,4_L_Diagnostics_6
855,AI_or_Human,Incorrect,0,3.5,Low Accuracy AI,5fb08ec5ddc19949a58f5a4f,4_L_Diagnostics_6
856,AI_or_Human,Correct,1,4.0,Low Accuracy AI,6329c416685018cb5b6bb17c,4_L_Diagnostics_6
857,AI_or_Human,Correct,1,3.6,Low Accuracy AI,615d051e2366aeb051acb734,4_L_Diagnostics_6
858,AI_or_Human,Correct,1,5.0,Low Accuracy AI,60b4a8a01d08a9bfb5f1e408,4_L_Diagnostics_6
859,AI_or_Human,Incorrect,0,3.5,Low Accuracy AI,63d5528c99d44c28a0f4040e,4_L_Diagnostics_6
860,AI_or_Human,Incorrect,0,3.0,Low Accuracy AI,61158ba946af0dc7c3a6c5fd,4_L_Diagnostics_6
861,AI_or_Human,Incorrect,0,2.8,Low Accuracy AI,5c40134b1580e900012320ab,4_L_Diagnostics_6
862,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,6150b569f783a47ea40a79a4,4_L_Diagnostics_6
863,AI_or_Human,Incorrect,0,4.9,Low Accuracy AI,57b560e4a18afd00013e0579,4_L_Medications_6
864,AI_or_Human,Correct,1,4.0,Low Accuracy AI,5e8a3f722cea2006283e0e45,4_L_Medications_6
865,AI_or_Human,Correct,1,2.6,Low Accuracy AI,61141ef53317a3f90b098b66,4_L_Medications_6
866,AI_or_Human,Correct,1,4.2,Low Accuracy AI,5fb08ec5ddc19949a58f5a4f,4_L_Medications_6
867,AI_or_Human,Correct,1,4.0,Low Accuracy AI,61097e0464a4a922602d495b,4_L_Medications_6
868,AI_or_Human,Correct,1,4.0,Low Accuracy AI,6329c416685018cb5b6bb17c,4_L_Medications_6
869,AI_or_Human,Correct,1,3.4,Low Accuracy AI,55a9f6a1fdf99b2d81b5295f,4_L_Medications_6
870,AI_or_Human,Correct,1,3.7,Low Accuracy AI,6108ab36d796e24e26159f5e,4_L_Medications_6
871,AI_or_Human,Incorrect,0,3.7,Low Accuracy AI,60fcd0f990314dce9c243fefv,4_L_Medications_6
872,AI_or_Human,Incorrect,0,2.2,Low Accuracy AI,6107695b30abc8ceb5ac197b,4_L_Medications_6
873,AI_or_Human,Correct,1,5.0,Low Accuracy AI,5d4345e9be616d0001f786cd,4_L_Medications_6
874,AI_or_Human,Incorrect,0,4.7,Low Accuracy AI,61003424913c5bc34653feb1,4_L_Medications_6
875,AI_or_Human,Incorrect,0,4.6,Low Accuracy AI,5cae4ab76818400015d4e4ef,4_L_Medications_6
876,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,5a5e94a7eedc32000142cd08,4_L_Preventative_6
877,AI_or_Human,Correct,1,3.0,Low Accuracy AI,60bc4ab6673a043c66657cd5,4_L_Preventative_6
878,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,6310aabfd6cf4e113f799793,4_L_Preventative_6
879,AI_or_Human,Correct,1,3.0,Low Accuracy AI,5f94a8e7fa8c422fc88940b0,4_L_Preventative_6
880,AI_or_Human,Correct,1,3.7,Low Accuracy AI,61077db18fe03e56b5f30523,4_L_Preventative_6
881,AI_or_Human,Incorrect,0,2.0,Low Accuracy AI,61141ef53317a3f90b098b66,4_L_Preventative_6
882,AI_or_Human,Correct,1,4.7,Low Accuracy AI,612fcbbd5386d9edb42da147,4_L_Preventative_6
883,AI_or_Human,Correct,1,5.0,Low Accuracy AI,615dbec57d764bf5ab0a56e5,4_L_Preventative_6
884,AI_or_Human,Correct,1,5.0,Low Accuracy AI,6151c6e6fe892583908fc36f,4_L_Preventative_6
885,AI_or_Human,Correct,1,5.0,Low Accuracy AI,6106f6e22517f1e7cb3ff868,4_L_Preventative_6
886,AI_or_Human,Correct,1,4.9,Low Accuracy AI,6234bc51939438b05a4adfb9,4_L_Preventative_6
887,AI_or_Human,Correct,1,4.7,Low Accuracy AI,5b197b8088ee7400012ae154,4_L_Preventative_6
888,AI_or_Human,Correct,1,2.2,Low Accuracy AI,6107695b30abc8ceb5ac197b,4_L_Preventative_6
889,AI_or_Human,Correct,1,4.1,Low Accuracy AI,5cae4ab76818400015d4e4ef,4_L_Preventative_6
890,AI_or_Human,Correct,1,4.0,Low Accuracy AI,57b560e4a18afd00013e0579,4_L_Procedures_6
891,AI_or_Human,Correct,1,2.6,Low Accuracy AI,61077db18fe03e56b5f30523,4_L_Procedures_6
892,AI_or_Human,Incorrect,0,2.5,Low Accuracy AI,62dc292b3a585ccfd11f9bc9,4_L_Procedures_6
893,AI_or_Human,Correct,1,4.1,Low Accuracy AI,62728c148af5805feea46dc8,4_L_Procedures_6
894,AI_or_Human,Incorrect,0,3.7,Low Accuracy AI,63c0e405027c09642621327f,4_L_Procedures_6
895,AI_or_Human,Correct,1,3.7,Low Accuracy AI,615d051e2366aeb051acb734,4_L_Procedures_6
896,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,5d41e832b0ca7200169d857e,4_L_Procedures_6
897,AI_or_Human,Correct,1,4.0,Low Accuracy AI,63d5528c99d44c28a0f4040e,4_L_Procedures_6
898,AI_or_Human,Correct,1,4.8,Low Accuracy AI,6234bc51939438b05a4adfb9,4_L_Procedures_6
899,AI_or_Human,Correct,1,3.2,Low Accuracy AI,5b0ce8bb9663ee00014597fb,4_L_Procedures_6
900,AI_or_Human,Incorrect,0,4.2,Low Accuracy AI,5b197b8088ee7400012ae154,4_L_Procedures_6
901,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,62786f21e2cc1d6adeea0a79,4_L_Recovery_6
902,AI_or_Human,Incorrect,0,4.2,Low Accuracy AI,62a13f4b85d80af5340feff5,4_L_Recovery_6
903,AI_or_Human,Incorrect,0,1.4,Low Accuracy AI,61452f580953ba50efed1036,4_L_Recovery_6
904,AI_or_Human,Incorrect,0,4.1,Low Accuracy AI,5c0f1cf4f3027300014b606f,4_L_Recovery_6
905,AI_or_Human,Incorrect,0,4.5,Low Accuracy AI,631278690a39c26a19d394a0,4_L_Recovery_6
906,AI_or_Human,Correct,1,3.5,Low Accuracy AI,5ea47bda5b1a9807ed89eb76,4_L_Recovery_6
907,AI_or_Human,Correct,1,4.1,Low Accuracy AI,6132cc931d18eb3ce734accf,4_L_Recovery_6
908,AI_or_Human,Incorrect,0,4.3,Low Accuracy AI,62728c148af5805feea46dc8,4_L_Recovery_6
909,AI_or_Human,Correct,1,3.8,Low Accuracy AI,55a9f6a1fdf99b2d81b5295f,4_L_Recovery_6
910,AI_or_Human,Correct,1,4.1,Low Accuracy AI,5db06709e8d5b50019c3bd88,4_L_Recovery_6
911,AI_or_Human,Incorrect,0,3.9,Low Accuracy AI,60b4a8a01d08a9bfb5f1e408,4_L_Recovery_6
912,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,60fedf00b3d67381229eb456,4_L_Recovery_6
913,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,62dccf664ff0895a60cfdda2,4_L_Recovery_6
914,AI_or_Human,Correct,1,5.0,Low Accuracy AI,57d6b1718e00270001b430cc,4_L_Recovery_6
915,AI_or_Human,Incorrect,0,4.4,Low Accuracy AI,60fcd0f990314dce9c243fefv,4_L_Recovery_6
916,AI_or_Human,Correct,1,3.9,Low Accuracy AI,5c40134b1580e900012320ab,4_L_Recovery_6
917,AI_or_Human,Correct,1,4.2,Low Accuracy AI,63d7bf544bb172f5766a3791,4_L_Recovery_6
918,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,6150b569f783a47ea40a79a4,4_L_Recovery_6
919,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,60b7e08463067cb8330e0d8d,5_L_Conditions_6
920,AI_or_Human,Incorrect,0,2.0,Low Accuracy AI,627ac48d922ee827a0d8de84,5_L_Conditions_6
921,AI_or_Human,Incorrect,0,3.5,Low Accuracy AI,631278690a39c26a19d394a0,5_L_Conditions_6
922,AI_or_Human,Correct,1,3.5,Low Accuracy AI,62d353684494ab8119aa42d8,5_L_Conditions_6
923,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,63d5528c99d44c28a0f4040e,5_L_Conditions_6
924,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,60fedf00b3d67381229eb456,5_L_Conditions_6
925,AI_or_Human,Incorrect,0,1.8,Low Accuracy AI,6108ab36d796e24e26159f5e,5_L_Conditions_6
926,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,6150b569f783a47ea40a79a4,5_L_Conditions_6
927,AI_or_Human,Incorrect,0,3.9,Low Accuracy AI,62b496ea7c06f67ea068d0d3,5_L_Conditions_6
928,AI_or_Human,Incorrect,0,3.0,Low Accuracy AI,5c4a2bcb4d22460001c5da97,5_L_Diagnostics_6
929,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,6310aabfd6cf4e113f799793,5_L_Diagnostics_6
930,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,5c0f1cf4f3027300014b606f,5_L_Diagnostics_6
931,AI_or_Human,Correct,1,4.0,Low Accuracy AI,63141c5b0efc638905a2702a,5_L_Diagnostics_6
932,AI_or_Human,Incorrect,0,3.0,Low Accuracy AI,61534251f98a9e4929d81c2b,5_L_Diagnostics_6
933,AI_or_Human,Correct,1,5.0,Low Accuracy AI,60883e078fa7828e99acb69a,5_L_Diagnostics_6
934,AI_or_Human,Incorrect,0,4.9,Low Accuracy AI,62e04413fd91f451e42d558d,5_L_Medications_6
935,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,6310aabfd6cf4e113f799793,5_L_Medications_6
936,AI_or_Human,Incorrect,0,2.7,Low Accuracy AI,5bdbf2d92562330001b8d056,5_L_Medications_6
937,AI_or_Human,Incorrect,0,4.1,Low Accuracy AI,581b738a930a280001062c6a,5_L_Medications_6
938,AI_or_Human,Incorrect,0,4.2,Low Accuracy AI,5efc93cee5498304e29af363,5_L_Medications_6
939,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,5d85150104ad7f00180935d1,5_L_Medications_6
940,AI_or_Human,Incorrect,0,4.4,Low Accuracy AI,60674e08ad872b4cd378a9df,5_L_Medications_6
941,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,62fbdda6e4b5a034b71296f8,5_L_Medications_6
942,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,5cba534ff7b6150017add408,5_L_Medications_6
943,AI_or_Human,Correct,1,4.0,Low Accuracy AI,602348484d326a1c5aa80bb7,5_L_Medications_6
944,AI_or_Human,Incorrect,0,4.4,Low Accuracy AI,5f47e6376aa63923f3804e3b,5_L_Medications_6
945,AI_or_Human,Incorrect,0,4.4,Low Accuracy AI,62e04413fd91f451e42d558d,5_L_Preventative_6
946,AI_or_Human,Incorrect,0,3.1,Low Accuracy AI,62a13f4b85d80af5340feff5,5_L_Preventative_6
947,AI_or_Human,Correct,1,2.2,Low Accuracy AI,5bd6656a669ee1000145304a,5_L_Preventative_6
948,AI_or_Human,Correct,1,5.0,Low Accuracy AI,629e633c82ed7bd84fce0f9a,5_L_Preventative_6
949,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,5a1f27b8fe645f0001ea0c9e,5_L_Preventative_6
950,AI_or_Human,Correct,1,3.0,Low Accuracy AI,5ea47bda5b1a9807ed89eb76,5_L_Preventative_6
951,AI_or_Human,Incorrect,0,4.2,Low Accuracy AI,6310f7cc10a0cd8f6156091f,5_L_Preventative_6
952,AI_or_Human,Correct,1,3.3,Low Accuracy AI,5ea9d795dec14d13eb7af3d9,5_L_Preventative_6
953,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,62dc292b3a585ccfd11f9bc9,5_L_Preventative_6
954,AI_or_Human,Correct,1,4.8,Low Accuracy AI,5cb62e9293342300017a72a1,5_L_Preventative_6
955,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,62dccf664ff0895a60cfdda2,5_L_Preventative_6
956,AI_or_Human,Correct,1,5.0,Low Accuracy AI,57d6b1718e00270001b430cc,5_L_Preventative_6
957,AI_or_Human,Incorrect,0,3.0,Low Accuracy AI,5c40134b1580e900012320ab,5_L_Preventative_6
958,AI_or_Human,Correct,1,3.4,Low Accuracy AI,5ee00ba7431cdf357dca02ab,5_L_Preventative_6
959,AI_or_Human,Correct,1,3.9,Low Accuracy AI,582879857e8aef000152fba4,5_L_Preventative_6
960,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,6150b569f783a47ea40a79a4,5_L_Preventative_6
961,AI_or_Human,Correct,1,3.4,Low Accuracy AI,5bdbf2d92562330001b8d056,5_L_Procedures_6
962,AI_or_Human,Correct,1,2.3,Low Accuracy AI,61115b41f830b1e539d612bf,5_L_Procedures_6
963,AI_or_Human,Incorrect,0,4.2,Low Accuracy AI,5d0d16d991270800010b7dd7,5_L_Procedures_6
964,AI_or_Human,Incorrect,0,3.0,Low Accuracy AI,54e32a60fdf99b3eae9de85b,5_L_Procedures_6
965,AI_or_Human,Incorrect,0,4.7,Low Accuracy AI,63cd7b78fff71624a85b294f,5_L_Procedures_6
966,AI_or_Human,Correct,1,4.3,Low Accuracy AI,63d7bf544bb172f5766a3791,5_L_Procedures_6
967,AI_or_Human,Correct,1,4.0,Low Accuracy AI,5f47e6376aa63923f3804e3b,5_L_Procedures_6
968,AI_or_Human,Correct,1,3.9,Low Accuracy AI,62b496ea7c06f67ea068d0d3,5_L_Procedures_6
969,AI_or_Human,Incorrect,0,3.6,Low Accuracy AI,5c4a2bcb4d22460001c5da97,5_L_Recovery_6
970,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,60b7e08463067cb8330e0d8d,5_L_Recovery_6
971,AI_or_Human,Incorrect,0,3.8,Low Accuracy AI,6060a822ebad58844bb482f1,5_L_Recovery_6
972,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,614e7595b135a4c4656cf557,5_L_Recovery_6
973,AI_or_Human,Incorrect,0,4.7,Low Accuracy AI,62e04413fd91f451e42d558d,5_L_Recovery_6
974,AI_or_Human,Incorrect,0,5.0,Low Accuracy AI,6310aabfd6cf4e113f799793,5_L_Recovery_6
975,AI_or_Human,Incorrect,0,3.0,Low Accuracy AI,61141ef53317a3f90b098b66,5_L_Recovery_6
976,AI_or_Human,Incorrect,0,4.7,Low Accuracy AI,612fcbbd5386d9edb42da147,5_L_Recovery_6
977,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,6329c416685018cb5b6bb17c,5_L_Recovery_6
978,AI_or_Human,Incorrect,0,4.9,Low Accuracy AI,5b197b8088ee7400012ae154,5_L_Recovery_6
979,AI_or_Human,Incorrect,0,4.0,Low Accuracy AI,5d9ae3ff9d2a700014869bcb,5_L_Recovery_6
